school_key,school_name,num_teachers,student_teacher_ratio,has_computer_lab,has_library,school_language
a1014fe5-61d6-4264-8f70-112dae8afd87,,,,,,
1114a96b-654c-4766-94b9-ae9b8c77d652,,,,,,
96ce3c59-e617-4a66-b149-cdf527f070be,,,,,,
099c38ce-802f-4dbf-a089-796e9cef6f75,,,,,,
c441e873-8231-4a9e-aa23-fddbe59c9be7,,,,,,
2a42b5c8-3de1-4400-aadb-1a9944e8280d,,,,,,
1dd1fe37-ba3e-4baf-b396-35d917120e74,,,,,,
1e543d50-0e46-4ee2-8902-847686a2a010,,,,,,
0eaa7ebd-5d12-4b5f-80fe-876f235cb56c,,,,,,
ac7a59dc-fc2a-4e20-afd2-195312333e8f,,,,,,
4cc6af1f-b1c7-4f7d-aa81-0819eeb36b6c,,,,,,
1958d2a0-83a8-4774-ac87-38c0ff67cc12,,,,,,
ff5748c9-1734-4749-a0ba-1d540ba19334,,,,,,
605fc306-a70c-495a-9d8c-9ea4d7196589,,,,,,
aea5b897-7c4a-4dcd-84c8-ba0d04ac07e9,,,,,,
ecbae3c8-9a81-4ebe-9744-c911fc69119a,,,,,,
2924eeb1-cc3c-4f9c-a300-9ce26a96c428,,,,,,
a3eb463e-0fa9-4c4b-bd86-e41a1dd58d54,,,,,,
285b055c-473d-48df-b059-bd05a6913f52,,,,,,
1b81d58b-5009-4691-bb7e-6c7d54c3a582,,,,,,
b18e7e41-f57b-4a1b-b3e7-140f6982605d,,,,,,
21425c7d-76e3-4fb5-b2f5-912d3a763428,,,,,,
f4bb77a8-2aeb-4962-a50e-2b3512a0b587,,,,,,
ad0bdd86-b921-489f-a165-95ed24d8e9e9,,,,,,
42f3be72-a4c2-43e9-8218-b6a463163515,,,,,,
66b6603c-3140-49ed-a42f-2d78450a769f,,,,,,
5cfad5c2-2b02-4682-bd97-9a8c9a0bb5fb,,,,,,
eb48a350-25a8-4511-b88d-c02a5fbde967,,,,,,
e86cd923-143c-41c6-8eab-a263b20a457f,,,,,,
743ce31c-5458-448d-bb6b-5d4410b2b2a1,,,,,,
8e5743aa-fda2-4e1c-b82c-80d867891e99,,,,,,
f8ce70bf-5f31-43b5-9090-a3163449134d,,,,,,
0654177c-b59b-4bde-b5a4-46380629660a,,,,,,
dc3054e6-5e5d-49e7-8169-0476a03c5e26,,,,,,
c5496397-130a-479d-9d28-2b08f1fff6ab,,,,,,
741c6dda-c869-4756-bc60-c1e057bcaf9c,,,,,,
1c8bffdd-ec32-454a-8088-a9a59ba7aea7,,,,,,
a295028c-23ab-4686-9197-0479c1bf1e9e,,,,,,
fc6f9559-84b0-4339-9d72-c2d6399f8a4a,,,,,,
7becc274-4071-45d3-a769-0879dae13067,,,,,,
7b64d335-42ce-435b-bcd2-098767049942,,,,,,
c149a7e4-58cb-4455-a18f-5b7ab02ea9c4,,,,,,
8070e6bb-fb86-4f4a-9591-fc171e0bd643,,,,,,
ce084d9d-3c75-4896-8b17-8b367e2803cc,,,,,,
fd3a96c4-a6c9-409d-855e-fdcb3433932e,,,,,,
7722e824-4a89-48ba-8385-b22eac994af5,,,,,,
65017e13-facf-4a83-86f5-d7d961cb5445,,,,,,
1c2c7909-91fc-4bbf-8ae9-f87ea051cd46,,,,,,
54212e63-3ca5-409e-aaab-2a587c0118d1,,,,,,
b86c8cc1-b650-4751-b697-7e25124630c8,,,,,,
0983d4d2-0653-476d-b4a2-222b1dab67c2,,,,,,
a44b448f-bd6e-4b25-ba23-17babd309032,,,,,,
f3d5d8fb-e885-4b20-a50a-8cd5a97520fe,,,,,,
2b42055e-c428-4c9b-8c68-31c3ab000f4b,,,,,,
aa350ebf-62a0-4c8f-98e8-667d8bf173cf,,,,,,
3310a088-edb4-47b5-bac5-cbbbff234a44,,,,,,
3f0f2c82-e5fb-4fb7-8468-88563d83c6d5,,,,,,
d0656a8c-ed2a-41f6-b6dc-525e343bf366,,,,,,
c5c176ed-2a82-421e-ab97-af0f0450939e,,,,,,
55a0fb35-50a2-42ac-b24e-31b80d975224,,,,,,
6599c423-9af3-4374-a624-de5109fdb827,,,,,,
696a1cb2-dd53-4d32-a66f-710f16cf4578,,,,,,
55ae9b18-3c84-462b-9dd0-5f8040e7cffb,,,,,,
114e7b19-d973-4cfc-a31d-18dce9682f3c,,,,,,
56e3a991-e509-4c83-a352-7637fe577c3c,,,,,,
3e8518e9-249b-412b-bf98-bb7229fef20e,,,,,,
dc6cd1ef-0112-450e-8441-cded895e2b1e,,,,,,
d5d380d0-1442-40ea-b0c4-27656b7c381d,,,,,,
437b5940-c045-43ed-9e63-8b7c850cf522,,,,,,
e41f16d4-a36f-4bcc-b23d-3eb344d0dcd6,,,,,,
a3529220-c1ea-4d10-8da2-5051458a148e,,,,,,
5da2cfe3-21c6-4e34-9161-868fdaec928c,,,,,,
4b1e9aa1-2f68-4958-bd10-f849674ed8ca,,,,,,
90718621-da02-4dc0-8ecc-8c5c1959b14f,,,,,,
8677feba-98d4-4ea3-ba19-1b64afcfd2c3,,,,,,
db9794c1-b420-4e4d-869b-645ee0fde954,,,,,,
59c74268-cc7c-4c93-83d1-e03cf8e571d6,,,,,,
2e7d773e-5267-4854-a319-3ca3a07b7bfd,,,,,,
a9900f5b-c455-459f-a585-b08a740b8543,,,,,,
b8610163-6e23-42c4-897c-7cd1bd19afb5,,,,,,
9f34ed13-f6d7-4ecf-9a94-6365ad5ef8c8,,,,,,
6bac5ec4-a2a5-4aac-9066-cdffed02b6fc,,,,,,
f84349ce-f0a2-41ea-b8c1-f72998f7e4cc,,,,,,
67a0cc80-ec86-4565-a8c9-737a4f20b587,,,,,,
61d9158c-b02c-4733-8617-19139242aec7,,,,,,
2db1ec87-39ca-4747-b654-d56cb44c478e,,,,,,
902aca3f-4f56-4e89-819e-54aabb36a2f7,,,,,,
a50f90bc-a29b-43fc-af33-f63168666aac,,,,,,
5d249e06-fdf0-45bd-9ea6-2784c0efe229,,,,,,
f9849f27-dbd7-43b6-853a-1a5cf6f5d4ed,,,,,,
d4ecacb3-3dba-432f-b489-3b3a2b4eb298,,,,,,
8dda3d96-c096-45f4-8d36-14bc760fac0b,,,,,,
db9f3f91-ac60-44be-9cb8-64cdd354af9b,,,,,,
3c6e63db-52d2-4355-94be-00000140a6a9,,,,,,
dc7be77a-0455-4515-baf4-2cfe8a0b25db,,,,,,
b4379b96-8d6b-4b56-a15d-c92789fc5cdc,,,,,,
138ed0b7-a252-4755-a384-6db6805702d3,,,,,,
2b8115ed-510f-4497-81b5-de2ca09197d7,,,,,,
297245c4-a555-418f-ab76-5f34ca140e08,,,,,,
e43275ed-8b05-4013-a582-9a2a9b399dd2,,,,,,
2aba5ce0-a6c1-459a-9254-5af6078281da,,,,,,
25292f6d-d8a4-4390-b686-9fe2cab14409,,,,,,
4e2a7c55-7a1b-4564-b58b-d957573e6b4d,,,,,,
9193aa68-93ca-4688-8ad1-e0fce9c248b9,,,,,,
992b35ca-d236-4939-a8fb-261ba42f160b,,,,,,
e108c45e-1c73-400a-9c15-965052d91a1d,,,,,,
81b86294-43f7-4f8b-b694-973b5876fa67,,,,,,
0e169c8a-82b8-43d9-ae84-60758e88c9b3,,,,,,
d0885029-a119-4b54-999f-078f78e2cc5a,,,,,,
ef96c793-c248-4157-bfc0-7d321e2bab37,,,,,,
d7acc189-291f-40a4-a082-fb683febff79,,,,,,
63dfe08f-816b-4762-ab07-50f47d0bc0ae,,,,,,
68c36f44-5492-47dd-82e3-68a1c2aad6b6,,,,,,
1beee1e6-40db-473e-873d-ba5506fc6414,,,,,,
8969071c-31c4-44c5-b741-6e96029d2720,,,,,,
1c48a20a-6156-4a22-bb4d-69d578d3706c,,,,,,
61c693dc-d24b-4895-8aac-76bc8b33c701,,,,,,
9e85112f-fd2b-45dd-991b-3a069935c4fc,,,,,,
f391d0e7-6238-45ac-9ab7-a2cfd00e6497,,,,,,
5cf2e171-8c98-41fc-8ff3-bf47138631e4,,,,,,
50f8c70f-ada8-43da-8bf6-35b63b02350e,,,,,,
fd26be65-1fbd-4f8f-82c0-bf6c15ca11b6,,,,,,
c9ffe65b-68b5-4e21-9224-6b741f129190,,,,,,
b1af811d-f22f-47f9-8ccd-e15247cb482c,,,,,,
de73fb8e-a173-4e9f-8a30-ded39a9f24fd,,,,,,
091efbd9-f111-4b53-9a87-0e29e17e4454,,,,,,
ecd6e824-4498-4726-afcd-7d85f14ec653,,,,,,
df2fd0d1-2bbc-4eff-a963-daae3ce239d3,,,,,,
1b4dd962-952c-4e34-ac65-74b91ed202e7,,,,,,
21388ed5-7e9a-4d4c-afaa-8a37f5de6a64,,,,,,
6c8c571a-598b-4548-8376-6e86d4664120,,,,,,
69e91a86-1937-4533-bcbf-d64830ba7292,,,,,,
dad3326e-6f97-408d-a1a0-dfb6b7533733,,,,,,
cf58ae04-f453-49b1-b1fb-f30544c62440,,,,,,
7c429d93-392b-419e-b786-dd52b0cebdfe,,,,,,
c27d6f09-da66-4bd1-b49e-808b47fd8fe8,,,,,,
0f58e30b-f471-4052-80e8-d20b406d89fa,,,,,,
d9b7de42-4f32-4887-9291-9cae9395e00f,,,,,,
69c661b5-0182-406c-b859-0899a298b786,,,,,,
f75a4995-1a00-4d93-a888-151bc1d3955e,,,,,,
cfa84d2b-a0e0-440a-a05f-6d4e70e64b26,,,,,,
9ff45703-e1a7-4c79-86e4-9db0dedf5b6e,,,,,,
22915b03-5a4e-4d4b-a1a5-504cb0879770,,,,,,
4bc9da7d-7f46-44ed-8e14-1bdd6c7da68b,,,,,,
12967bf0-a28b-4649-b830-1eac57de0399,,,,,,
e9e9b8bf-1d75-4607-9f3e-727fc6dc0ce1,,,,,,
f531a4dc-8f8e-4c47-9a01-686e66bc812b,,,,,,
56619d9f-dc5f-4718-b4d2-a7157bc265d5,,,,,,
8592e8d8-aecd-4514-b411-c2fda2d55d92,,,,,,
5100390d-bf16-4546-89a3-1c53158e0093,,,,,,
8a6faf87-c599-46c9-91ea-8f822076c888,,,,,,
337e9d5d-4118-48b6-952c-07e97b624c0d,,,,,,
f42e85cf-d16d-42f5-9fdf-74e6f97d573a,,,,,,
f39de909-6f14-443a-8ae6-ff5c9ee1bf81,,,,,,
2da0b60d-3180-4f99-956f-7d545e73b112,,,,,,
da89aa84-43df-470c-9943-1564df82a567,,,,,,
ff8e8987-04ac-42b4-884e-21570bf76276,,,,,,
722ade8f-45c0-4b1d-b094-fa69c2c75c44,,,,,,
9fd70071-54de-472a-8eb5-f66d43b15682,,,,,,
9202c01d-6168-4336-9c91-a26a3995985d,,,,,,
10d6eede-6f9d-44ce-864b-8a8531e719fa,,,,,,
514be20d-14e0-4038-9923-c84f0a3637cd,,,,,,
ca3927f7-2211-4454-997e-cf5564fb1859,,,,,,
6cf1bdd2-be98-4f2c-917e-86de26625018,,,,,,
df04ef48-84ad-4f60-9595-f05de9725aaf,,,,,,
ba209ed9-8863-4430-ab3a-896f9f13d84a,,,,,,
9b6f97b8-27da-4c1a-ab1c-1980f682084e,,,,,,
6ed64cc7-ec5b-4e1e-a4c7-6eed73d50105,,,,,,
7e1b885d-a03e-45bb-b4f3-80d9e355fc64,,,,,,
13ab0bcd-745d-4dd4-8014-eafed8c1c40b,,,,,,
450c7f53-3c49-4b50-9dc4-4bcc019e8edb,,,,,,
1f50b00a-348b-4dfa-a8dd-a79405bfa120,,,,,,
cb10bf5f-f771-4d32-b585-60cb761fc280,,,,,,
64ae2fff-2163-4cc1-bdd8-05fa64fad898,,,,,,
2aca3829-4113-45b2-a774-1bbd8c18cd76,,,,,,
d1948b66-3dfa-44a9-9ac4-387155505b49,,,,,,
36afd04f-8290-484e-a498-18c75b6ec73a,,,,,,
b90d02a2-e63f-42ae-b4be-dfca559a78d0,,,,,,
c244654f-24ab-42af-aa24-ea080e154e03,,,,,,
72443561-7fc0-42a2-8cc2-7791de46412f,,,,,,
febe01d4-fa88-492d-a93b-3eb3ed0b24e8,,,,,,
dc0f1e1e-0504-49e5-bd05-ac03ec95151e,,,,,,
bb0acd58-dfe6-43c1-8403-2908580e9c86,,,,,,
b76e3437-16e9-47d5-8535-68089b0e1a68,,,,,,
9d0c741c-5a2b-4996-8627-c360932722c4,,,,,,
332b6ee2-3c33-4a87-9e65-8b81eca5dd66,,,,,,
cc7aa9d6-7525-490d-8397-f41d93062713,,,,,,
708a7aca-8135-4b05-9fbd-82961b03ee6f,,,,,,
5e4a312e-9db6-4f2f-9389-f5d073302718,,,,,,
a4a7d5f9-0a70-496a-b29d-f3e87a8b98a7,,,,,,
beb8cac5-eab8-4f88-b94d-12140b4b58d8,,,,,,
266751a3-ba58-4119-aa87-ec37d65416f2,,,,,,
774a7a4b-f687-44f3-9d8f-8cbd48114598,,,,,,
8fe729fd-ac78-4503-833c-e89055f48493,,,,,,
d592548f-1966-4cff-98b7-5c762399287d,,,,,,
a2481a2a-cacd-497d-ac25-7bea9654359d,,,,,,
a0db2873-e59a-4823-81e6-23de7406aa95,,,,,,
71aa7db8-e62c-436d-b481-aecb308d196a,,,,,,
ac17b953-7ddb-43d5-9058-8a940ef72d5d,,,,,,
99d4c7bb-5f81-4e20-94b8-f0dbcd79a616,,,,,,
2f5846c5-914b-453a-ae16-138854484cbd,,,,,,
73ec0575-805d-4fc5-a9f8-2e1f3ac1ce80,,,,,,
975fda9b-f12b-4d87-a73a-cc60935d2427,,,,,,
f6a1760e-9182-45bd-b285-ab57dba9623d,,,,,,
9f6fc591-a049-4f45-9386-6d38c9a8ffe2,,,,,,
b05b6add-ee0c-45d8-9e90-591aebdc13c6,,,,,,
171ef7eb-f394-4128-847c-501c4a36327c,,,,,,
d05e4450-d178-40e5-829e-f212c70dde98,,,,,,
b114cb74-8d4d-440c-b399-fba58a1382d5,,,,,,
f0361d32-2653-455f-980e-1097c32ca994,,,,,,
2933678b-4f76-4695-83d3-2a059bb1b858,,,,,,
d8e79cf0-b537-429a-add1-6c57d9aa3ece,,,,,,
742a985f-9a6b-42b1-af12-45c477d4ed76,,,,,,
8867f90b-b944-4b6d-8b53-4db38c735bf2,,,,,,
98e28c1d-5c5d-4aba-a1a5-f1b76aafc013,,,,,,
7ce2fb86-b825-4fee-853c-63adf58da05d,,,,,,
7a3ec94a-8e23-4b59-8e8b-df30bbcbc2db,,,,,,
fba6a3df-17d3-41d3-a13a-8337ab6b079f,,,,,,
2886d8d7-ffda-452f-8ff8-f5d20ec54203,,,,,,
0396193c-c173-46de-8e20-2cf1f0601d10,,,,,,
16e67c80-4f88-4a52-a9f5-0d4ef270d1ff,,,,,,
b29a8281-456a-44cd-9359-129280fcd34a,,,,,,
ccb5978d-a193-4a8c-a40d-3354d481c9f0,,,,,,
5e057e29-ad8e-4040-86e8-e79fd42229e4,,,,,,
61d56a90-2233-43e4-bf92-aca4b8e28845,,,,,,
7ce4612f-f77b-4bdd-ba08-5b930df95fc6,,,,,,
ea66a238-f3c2-49f7-af4c-d5e6d5fc7bb1,,,,,,
c7b21601-837c-4fc4-a78e-59fe3ea7f61d,,,,,,
6e139e10-c8f8-4d16-b8bc-3f827118845d,,,,,,
9101d1d8-5c4c-43a6-9aff-e22e2376a25b,,,,,,
cf77d1c6-83e7-4dae-92ce-44093d2928c9,,,,,,
9ec55055-9062-4f24-a924-8ab7e9c3b12e,,,,,,
e76bcb10-258f-4caa-9877-bf0c732fa768,,,,,,
950feca7-339d-407f-b59c-261bc43b0c50,,,,,,
dc7fa7bd-abe4-4318-a120-8d24ed63cf39,,,,,,
931d44d1-f4ad-4545-a529-9fce82b51266,,,,,,
3289e144-00d8-4617-8ab4-daaa58895fb3,,,,,,
44dcd1d4-3d7a-456a-8e00-752458acab00,,,,,,
aeaafae8-7be1-4e29-ae97-bae84957868d,,,,,,
9624a1ab-e1ea-41d0-8cab-555dbd175d3b,,,,,,
754fd6dc-7cfc-44d2-8a4b-1cab3a34c6e3,,,,,,
08bd28b6-7a9c-4f5b-a190-f1cbafb9fa10,,,,,,
6bccf9bf-521f-4f5c-913d-2dc95e5ba5e7,,,,,,
bbc7a12a-537e-4be7-b0b9-dccd656c8fa2,,,,,,
bcb078ef-6278-4d9b-a054-b21d0b842de3,,,,,,
befc3201-0a1a-4d85-9b53-eb0637eac8bb,,,,,,
40d3f4f0-7356-42ac-a376-86c95689b027,,,,,,
a75cf333-db2a-4337-86cb-15435cf3affb,,,,,,
27e5b1bb-6bbb-4946-80fd-c32c1fecc305,,,,,,
eadeff65-be2b-4965-850f-edb33fc9c961,,,,,,
c8557250-e01e-4d24-a35d-86bfe50263c8,,,,,,
f3d868d6-df51-49cc-a2db-44db2e284971,,,,,,
106b83fe-c6ab-4edb-ad6e-e051537a8709,,,,,,
373adc5b-873e-40cf-a281-5cbcb6171815,,,,,,
ab6449bd-83ec-4e83-a50d-4c05881b1820,,,,,,
4544b135-ab03-49a3-914d-2e24b939ea32,,,,,,
127e943d-2593-4b84-9833-d2e731ed0848,,,,,,
c65ae3e6-2384-42a2-a5e5-2c87abae278a,,,,,,
ff220a8a-3747-4e15-90d0-ccc86e9d4b7d,,,,,,
04869836-7db4-41af-acb8-31e83f5286ab,,,,,,
6e5ed14c-2344-4b20-b0bb-ad25dbe91cc6,,,,,,
baa721c0-1834-46db-819f-18cf37793c2c,,,,,,
0f9e1d0f-1a8a-4722-b6ad-8869e3d1d269,,,,,,
6aff5ce9-078d-4127-8ed1-702c2e0edc40,,,,,,
7c04e8b7-1c3f-46e8-a5d6-33822410e108,,,,,,
27004a0d-1373-4613-9588-7c360d8a4489,,,,,,
5cfbdd9a-aba8-4f6f-8a26-28ffe7f38940,,,,,,
a358f8bc-154e-48b2-bf33-f1eabacebaa1,,,,,,
679c7c59-667d-4993-b024-8b433918beac,,,,,,
3dd522cd-9ae8-4adc-97d4-8ff3c42d688a,,,,,,
b1ac7484-6b9e-4566-8a95-d9039e472a3d,,,,,,
1cbb9d79-5fee-426d-8ad4-57c5c6aea9ae,,,,,,
1bdaaba4-19e8-4bd6-a6ee-bd6be8173c5a,,,,,,
dddb646a-8a57-47e7-82a8-b431234a82cc,,,,,,
3f5394ee-8cfe-4c44-af40-7417000f953c,,,,,,
a8c9053c-b3f1-419f-b12e-ca30879861d9,,,,,,
bd9c8cc3-4119-49bb-ade3-d4b1e5f6132c,,,,,,
4f128d5d-1097-483c-b17e-54ced6ad4864,,,,,,
23c2ac61-4a7f-45d1-aee6-1fa641a88bde,,,,,,
d2738f23-5511-4c9f-9cbf-155dd7951f8e,,,,,,
a2fa8790-56c1-45cc-a151-b328aeda7849,,,,,,
0ee339fb-2702-438e-9f38-2e9f1dcda195,,,,,,
8b5f0ba0-ce82-482c-82e9-bb7c0a9e6211,,,,,,
20f6c7e9-0c29-4063-baf7-d08287cf8f21,,,,,,
17358941-3aed-4980-ae67-ad52ec793811,,,,,,
54d9be85-196c-421a-9446-172a30131f22,,,,,,
d5dedeb8-e68b-4e4c-b75e-92993409cadc,,,,,,
cfd9a9e2-7806-443f-9436-cda7b2731415,,,,,,
fa567338-1141-44ab-b799-491f7748710d,,,,,,
432f5053-a177-4f3b-b14a-730d6383d8be,,,,,,
56f277c5-a073-4f3f-a7a9-69afd7fe00cc,,,,,,
b6862678-3144-4e40-a735-c5304ef0aec2,,,,,,
25c54f57-df4d-4e95-94bf-799681551128,,,,,,
71a1fddc-2499-46f5-bca9-3b6ba8d9a30f,,,,,,
bf65913e-1151-47b7-a752-b9605b22755d,,,,,,
4b66c60d-b090-46e2-9f0f-11c43d6c0925,,,,,,
eaf2b31c-4af4-445e-af75-364746fbe0c7,,,,,,
4b8a8032-dc57-441b-a130-9645358f7587,,,,,,
ae301f2a-2613-4056-8404-3d7ac203e92f,,,,,,
2d1cb5f7-0a90-49af-bd84-f44e936e35a8,,,,,,
28bc29d8-9c8d-44c6-9257-e54e24eb72e3,,,,,,
47f025ad-2844-4bd0-8003-2eed87aeebd2,,,,,,
fb2e13b4-4ade-4ef9-877a-eae5582fe0c9,,,,,,
0b889529-180a-4a2e-b96a-5b46369c14e8,,,,,,
e25b5fd5-ec2e-4815-b47d-8f7bced6d36c,,,,,,
f98f13a5-85d8-4e8c-8b95-d06fbfabc745,,,,,,
39a3eed0-069c-4d74-a374-545504d5ebc9,,,,,,
492decae-c980-477b-9ec3-924a3877801c,,,,,,
87df63e2-7b09-474e-baaf-391c34865344,,,,,,
79c2f541-5b35-4a80-b989-9adfea1ddcde,,,,,,
f094be35-2470-4b26-a143-9956655246b6,,,,,,
59676092-6954-4ed2-8a29-5eee5e49af58,,,,,,
7b34d850-1d6e-43c8-ac14-66f875687fb4,,,,,,
300ce16f-1ac9-434d-8939-fc3972e01128,,,,,,
7e98bd66-a33b-4e64-a916-55a1b2e02c01,,,,,,
690d00e5-4c1a-4a5b-bda6-117982f7b6cf,,,,,,
cb74ec38-eac7-4f5b-a7b9-a59ae143785d,,,,,,
e8300b01-d572-42be-b3f2-e2278934c7e4,,,,,,
b4a017d4-b2dd-47e4-9c45-484aed0a1c30,,,,,,
63119aa2-f52c-4422-9b06-4c500f35d34a,,,,,,
c5523f4d-8152-4fd5-99b8-cf4c396f95b5,,,,,,
638d903b-512a-49ce-8bf7-411b3a2115c7,,,,,,
854e1840-9beb-401f-a1e6-4aa0b985bf94,,,,,,
34bea70b-1970-4983-919e-1542965c10a3,,,,,,
f68cc690-b43a-446f-8de8-2aa4ea691379,,,,,,
514fb129-fc7b-43df-ad2d-e3c786a6c15b,,,,,,
b15020b1-b970-48a9-9bbd-43ddff6b0131,,,,,,
6c3c9f2c-2939-4385-bf80-63a330d8715b,,,,,,
ff799029-0978-400e-8ba9-f87ce305b521,,,,,,
620cd670-aec9-40bb-a485-12d3a46c1027,,,,,,
fbddcb6b-ecc3-4ae6-9c3f-984c97d454b1,,,,,,
e2623d58-63fd-4b44-b7f2-4a7a753432d7,,,,,,
d478f9c0-5f12-4265-a7ad-a4a00ac80f01,,,,,,
bfd71ace-af1f-4d72-b366-42739fd85149,,,,,,
bc7ba745-05e5-40d9-946a-fdd84872afe0,,,,,,
a015427d-3921-40d3-be8f-03568aad5bee,,,,,,
b439d476-8d9a-4222-9849-5c0c32d75812,,,,,,
ddaaa3d0-547b-47bc-a5c4-b14cbf19f058,,,,,,
cc587ca8-cbeb-4818-a503-a75d13aa9f06,,,,,,
b6b18a89-1cfb-441c-80eb-163c2e47cba7,,,,,,
0510ef1e-674e-4a74-9ee4-12c815b0ac2f,,,,,,
e5c35467-6a02-45d2-b030-5b7a7e89d63d,,,,,,
60a976c0-e392-43bc-8443-07d8cbd2cc67,,,,,,
1647af09-e0db-47e8-89b4-32a2808e1647,,,,,,
e2bd6253-2799-43b6-b61b-61f42a333a97,,,,,,
3a5e0621-2c98-4b9f-a15b-4f8069f9b61e,,,,,,
a769a20f-f0e5-4b09-a388-68f7a7aeee37,,,,,,
40d4bc21-9314-4dfb-92b4-90d6a16a26e3,,,,,,
2994b7b8-da5e-4746-acb8-775d4a4cc784,,,,,,
178b8f8b-24a2-406e-876e-862672dfe27a,,,,,,
7a4ee590-9d5e-4f50-a174-7105898815c5,,,,,,
800a82d4-f9d7-4dce-8cbb-83c6ac2fd5b5,,,,,,
62b1fe94-0364-4eae-9a6d-08935a8646e3,,,,,,
d91b708f-18e8-4fed-95ed-9dd4dadb70af,,,,,,
8b910554-c55a-4a4f-8561-f9aa41e60a87,,,,,,
1f1e2b61-d59c-46a9-9ffb-3fe81e80a3d8,,,,,,
0b4edf36-171f-4586-b006-132347d0f84e,,,,,,
f61c2a2a-7220-4b6c-ba2e-cad592eb3eb1,,,,,,
43097544-221c-46b2-b40c-d9325f669161,,,,,,
5fc4392b-0848-4081-a91c-24d0a0dbae30,,,,,,
54567152-2a51-421b-8811-1f8864bf58ec,,,,,,
9de8787b-5d2b-4cd0-b375-091b52f702cd,,,,,,
1d16c21d-a80a-409f-9d41-d0d7d3c0cbc2,,,,,,
ef0745ec-8bf6-42c3-8b88-f3256318d29b,,,,,,
87db59d0-ccc9-4bd7-ac8e-6a68258b5cd5,,,,,,
b17c436f-cdd5-4822-b216-5066a2d7b9b6,,,,,,
7b0396b5-0f16-49a4-bf12-db8f72fa80ea,,,,,,
bea00d6c-f033-4a4d-8e17-792bfb4c38c2,,,,,,
95a68003-07b3-43ae-918d-dce3c6dcd20e,,,,,,
d6fdd805-ec96-44fc-a744-8fb215029a66,,,,,,
96cd1b01-e361-4872-b280-9bbd97ca1bb2,,,,,,
b593d5db-c844-4aa9-b041-55c507a816a7,,,,,,
de460521-2b3f-4cce-8e80-a9e8c0e28603,,,,,,
a32b6f2f-f07d-446e-9618-56cdaa948fb7,,,,,,
138fed4b-b9c2-4a4d-a30d-b29e1abfd32d,,,,,,
390f0f11-619e-4351-abcc-e4528c906e88,,,,,,
af2387c7-0369-4491-b49d-3c317ba421fe,,,,,,
9f95ce70-8e4c-4e8e-8ed4-9db6ebdceb5b,,,,,,
bf01542f-dbdb-418b-be74-822ca91d5963,,,,,,
3eb2f131-a45b-44b2-b461-5feb5d49c5f4,,,,,,
ff906753-2427-4fa4-acb8-92d686585ace,,,,,,
75c5aba7-f809-4b79-829c-abe50e280dc0,,,,,,
dc6c3072-3d31-4390-b223-b1581af6c4c1,,,,,,
cd6a5ca3-3be5-4b7a-b918-1ab9f334d773,,,,,,
d0c7ae73-7dce-4a35-ac22-5277fc75adcf,,,,,,
73994cca-1630-4214-8d14-c6bb3f950b12,,,,,,
a442b7e5-5941-4313-a8fa-495a358b3f36,,,,,,
a92489b5-33cc-434c-9043-4a1394615bb8,,,,,,
14ce3f57-4abe-4711-b3d3-f4ac5e9fe410,,,,,,
58493879-5bfd-4f2b-b480-ab33529bdd59,,,,,,
292e8526-3bdd-4cac-bb46-7481274ebba6,,,,,,
621ee68a-505e-4960-b797-f1a561f08de2,,,,,,
6733c87c-f546-4851-81d0-1b9f78a23ff8,,,,,,
36a734a1-be63-47c1-a2d6-5cb4aa7f00a3,,,,,,
27bf057c-d15f-4ba0-bb71-f2c3c2365cae,,,,,,
2b965d6b-9d83-452b-9e3b-4181a006689d,,,,,,
75c81562-5f2b-4ac1-8d5f-21ddf00c0106,,,,,,
34f631a8-5a0e-416b-9799-bdd3aa118c4e,,,,,,
266cb3ea-371c-42ae-a879-f118f6f5aec7,,,,,,
d689988d-49a0-40f0-96ca-37349c53f2db,,,,,,
1499628e-3d42-45ea-b9ba-7e7515511b8f,,,,,,
9b5a49ec-f926-43b3-878b-2b5065ba8a94,,,,,,
276ea2b4-3b1e-483c-a142-823ef76ed977,,,,,,
6d48074d-9dec-4576-9513-4a1704fdde4c,,,,,,
b174a0e7-9930-4447-b036-250e5d081165,,,,,,
5d991011-1796-4785-8fd0-4553619bd229,,,,,,
89ed44e9-0d82-451b-849c-4b85fece52c4,,,,,,
1528e02d-f027-400e-8626-cf17e9e4b5cf,,,,,,
5f0ca1c8-595c-40cd-961d-0a653cb4e693,,,,,,
d94827d2-892f-421c-b08e-de58a80982ff,,,,,,
9ae84900-1d19-4fd9-9cf1-5f56516f024a,,,,,,
905b0be5-a70a-4f11-afe2-7030799cdc3b,,,,,,
e3ae3481-38d5-464a-a02b-369d0676a207,,,,,,
fdd4d3ad-d910-441b-9a48-2d6d5a2e487a,,,,,,
cf05ef38-1492-4db1-941d-5afe7fa03cd0,,,,,,
fc68118a-345c-419d-a63e-7ae70dfdc538,,,,,,
6dcbf4ae-6519-4f5f-9abd-d47f7b4e0e6a,,,,,,
5004f4a0-4f7b-4b52-9c8a-4316afe38f22,,,,,,
56174d00-a16e-463d-9064-235598aa9547,,,,,,
4013f177-e211-48fa-a8b6-8404e6bbd462,,,,,,
84b09b89-0971-4cc7-bac7-562799ecaeda,,,,,,
8524e875-dbe5-421e-bb6e-a2eb94a3bed0,,,,,,
