age,gender,special_needs,num_children,previous_academic_performance,attendance_rate,language_spoken,marital_status,household_income,parent_education,electricity_access,internet_access,household_size,political_state,num_teachers,student_teacher_ratio,has_computer_lab,has_library,school_language,distance_to_school,qualification,years_of_experience,aid_coverage,parental_involvement,community_support,dropout_status
13,Male,False,1,Excellent,0.857770591327788,Pidgin,Widowed,Low,Tertiary,False,True,10,Conflict,33,71,False,False,French,8.490644181442978,Master's Degree,10,False,False,True,False
22,Female,True,2,Good,0.7298704144556509,Local Dialects,Widowed,Low,Primary,False,False,10,Conflict,45,76,True,False,English,1.6169873308919802,Bachelor's Degree,11,False,False,True,True
14,Female,False,0,Average,0.7923623907677024,English,Widowed,Medium,Secondary,True,True,9,Stable,23,71,False,False,English,3.5908026721364554,Master's Degree,26,True,False,False,True
15,Male,False,3,Good,0.594806047649473,Local Dialects,Widowed,Low,Primary,False,False,8,Stable,33,60,False,True,French,26.019319492147066,Bachelor's Degree,14,True,True,True,False
24,Female,False,1,Excellent,0.4853884441266783,Local Dialects,Married,Low,None,False,False,11,Stable,8,68,False,False,English,25.549481018763117,Bachelor's Degree,19,False,True,True,True
14,Male,False,2,Poor,0.9903042124690249,Pidgin,Single,High,Secondary,False,True,12,Conflict,25,51,False,True,English,25.35219398917352,Bachelor's Degree,3,True,False,False,False
23,Male,False,0,Average,0.5537954021775366,English,Single,Low,Primary,True,True,11,Conflict,23,40,False,False,French,18.120049540711634,Master's Degree,0,True,True,False,True
23,Male,False,4,Good,0.9054165570700339,French,Divorced,Low,Primary,False,False,6,Stable,37,74,False,False,French,8.039194003384484,PhD,14,False,False,True,False
13,Female,True,3,Good,0.8058466809555909,Fulfulde,Single,Medium,None,False,True,7,Stable,9,57,False,False,English,2.4381216065605322,Bachelor's Degree,9,False,True,True,False
12,Male,False,4,Good,0.7111680137474825,Fulfulde,Widowed,Low,Primary,False,True,9,Stable,5,34,True,False,French,28.212959721521692,Bachelor's Degree,5,True,True,False,True
21,Male,False,1,Excellent,0.44107919709852916,Pidgin,Divorced,Medium,Tertiary,False,True,6,Stable,17,71,False,False,English,12.324015795651887,Master's Degree,17,True,True,False,True
17,Male,False,0,Excellent,0.480956465871944,Fulfulde,Married,Medium,Primary,False,False,12,Conflict,11,62,False,False,English,12.829670120888842,Bachelor's Degree,6,False,True,False,True
21,Male,False,3,Good,0.7968051204904639,French,Widowed,Low,Primary,False,False,12,Stable,45,54,False,False,French,19.708725923940836,Bachelor's Degree,7,False,False,True,False
14,Female,False,0,Good,0.44753288947730047,Fulfulde,Divorced,Medium,Primary,False,False,13,Stable,21,40,False,True,English,6.458329387298361,Bachelor's Degree,16,False,False,True,True
23,Male,False,2,Average,0.4538544391656841,Fulfulde,Married,Low,Primary,False,False,12,Stable,25,51,False,False,French,21.383814607918428,Master's Degree,5,True,False,True,True
23,Male,False,3,Poor,0.9907345080080412,French,Widowed,Medium,None,True,False,13,Stable,37,77,False,False,English,22.940126852824548,Bachelor's Degree,0,True,False,True,False
20,Male,True,2,Poor,0.5689720106820968,Pidgin,Divorced,Low,None,False,True,4,Stable,48,58,True,True,French,8.461885724979293,Master's Degree,28,True,True,False,True
21,Female,False,4,Good,0.7655234358499101,English,Married,Medium,Primary,False,False,10,Stable,23,71,False,False,English,1.1269523376536017,PhD,4,True,True,True,False
13,Male,True,2,Excellent,0.9185903127679411,French,Single,Low,None,False,False,12,Stable,22,60,False,True,English,6.526030592506456,PhD,15,False,True,False,False
14,Female,False,2,Excellent,0.5922541030157132,English,Divorced,Low,None,True,True,2,Stable,6,78,False,False,English,15.612990294875694,Master's Degree,6,True,True,True,False
21,Female,False,1,Poor,0.4973465993106415,French,Widowed,Low,Primary,True,True,6,Stable,20,21,True,True,French,27.102778231044514,Bachelor's Degree,3,False,True,False,True
24,Female,False,4,Good,0.4017268830549935,Pidgin,Married,Low,None,True,False,12,Stable,20,34,False,True,English,18.7977651693801,Master's Degree,4,True,True,True,True
12,Female,True,2,Good,0.5401993761728445,Pidgin,Widowed,Low,Secondary,False,False,3,Stable,37,72,False,False,French,21.246443823694715,PhD,2,False,False,False,True
23,Female,True,3,Excellent,0.7923289857471784,French,Married,Low,Primary,False,False,6,Stable,34,47,True,False,English,1.5341431807532784,Master's Degree,12,False,False,False,True
23,Female,False,2,Good,0.6584419694199559,English,Widowed,Low,Primary,False,False,11,Conflict,12,32,False,False,English,20.703866832848778,Bachelor's Degree,16,True,False,True,True
18,Male,False,1,Average,0.426504327587501,Local Dialects,Divorced,High,Primary,False,False,8,Conflict,22,67,False,False,English,7.939279722815494,Bachelor's Degree,7,True,False,False,True
18,Female,False,1,Average,0.5048678971537903,Fulfulde,Widowed,Low,Tertiary,True,True,2,Stable,35,21,False,False,French,13.647202490219517,Master's Degree,22,False,False,False,True
15,Female,False,4,Excellent,0.814727734109596,English,Single,Low,Tertiary,False,False,12,Conflict,30,52,False,False,French,25.250665565237455,Diploma,8,False,True,False,True
13,Male,False,0,Average,0.6542534408247261,English,Single,Low,None,True,False,5,Stable,24,38,False,False,French,17.771676703002733,Master's Degree,14,False,False,True,True
22,Female,False,1,Average,0.49144046599992275,Fulfulde,Divorced,Low,Secondary,True,False,13,Stable,33,38,True,False,French,12.573919647409491,Bachelor's Degree,1,True,False,False,True
14,Female,False,2,Poor,0.4533458142856721,French,Single,Low,Secondary,True,False,14,Stable,20,36,False,False,English,12.69653998870464,Master's Degree,3,False,True,False,True
19,Male,False,1,Good,0.7043103635388785,Local Dialects,Divorced,Medium,None,False,False,6,Stable,12,37,False,False,English,11.164169746913954,Master's Degree,22,True,True,False,False
24,Male,False,4,Average,0.6396682872069372,Pidgin,Single,Low,Primary,False,True,8,Conflict,29,60,True,True,French,23.120926150709217,Bachelor's Degree,28,False,True,True,True
17,Male,False,0,Average,0.7534573016740894,Fulfulde,Single,Low,None,True,False,4,Stable,21,46,False,True,English,16.46267436784585,Master's Degree,27,False,True,False,False
23,Male,True,4,Good,0.4731657842466073,Pidgin,Widowed,Low,Tertiary,False,False,7,Stable,36,59,False,True,French,23.860227942306985,Bachelor's Degree,0,False,True,False,True
14,Male,False,4,Excellent,0.9721495149320453,English,Widowed,Medium,Secondary,False,False,8,Stable,22,47,False,True,French,8.100492837754576,Bachelor's Degree,8,True,True,True,False
18,Female,False,4,Good,0.4231575175275577,Pidgin,Married,Medium,Primary,True,True,3,Stable,29,48,False,False,French,5.683328909524571,Diploma,16,True,True,True,False
20,Female,False,1,Average,0.5019650943167235,Fulfulde,Married,Low,Secondary,False,False,13,Stable,12,76,False,False,English,2.8082939209159616,Bachelor's Degree,26,False,True,False,True
12,Female,False,1,Excellent,0.921115752109846,English,Divorced,Low,Primary,False,True,7,Conflict,10,28,False,False,French,3.1577263744614115,Bachelor's Degree,25,True,False,False,True
17,Female,False,4,Excellent,0.4036239640978564,French,Married,Medium,Primary,False,False,2,Stable,41,65,False,False,French,17.905847050054916,Bachelor's Degree,24,False,True,False,True
24,Male,False,1,Excellent,0.9243735635382498,Fulfulde,Divorced,Low,Secondary,False,False,3,Conflict,29,44,False,False,French,7.2964259764130635,Bachelor's Degree,12,True,False,False,False
16,Male,False,1,Poor,0.4857348893259313,Pidgin,Married,Medium,None,True,False,9,Stable,13,46,False,False,French,21.624895161555756,Diploma,3,False,True,False,False
14,Female,False,4,Average,0.797542213588094,French,Widowed,Low,Primary,True,False,10,Stable,8,65,False,False,French,8.293169468746509,Master's Degree,12,True,False,False,True
21,Male,False,1,Excellent,0.671648708992483,English,Divorced,Medium,None,True,False,9,Stable,36,30,False,True,English,16.83286452945777,Master's Degree,18,False,True,False,True
19,Female,False,0,Average,0.4740130094053841,French,Married,Low,Primary,False,False,11,Stable,29,35,True,False,English,9.772423450351159,Master's Degree,14,True,True,False,True
14,Male,False,1,Average,0.8482105527477235,Local Dialects,Married,Low,Tertiary,True,False,4,Stable,43,62,True,False,French,7.399353294614779,Master's Degree,28,True,False,False,False
15,Male,False,4,Average,0.8301285252350138,Pidgin,Widowed,Low,None,True,True,9,Conflict,10,21,False,False,French,25.998684785662583,PhD,15,False,True,True,True
12,Male,False,3,Average,0.9470764094557732,Fulfulde,Single,Low,Secondary,False,False,3,Conflict,16,55,False,False,English,23.667743573849105,Master's Degree,28,False,True,True,True
12,Male,False,4,Excellent,0.9538957987792239,French,Divorced,Low,None,True,False,4,Stable,38,47,False,False,French,29.67410715248212,PhD,4,False,False,False,True
18,Female,False,3,Poor,0.7881051479879039,French,Single,Medium,None,False,True,4,Stable,36,25,False,False,English,18.792358637915132,Bachelor's Degree,16,False,False,False,True
13,Male,False,2,Good,0.7888309350321185,Local Dialects,Divorced,High,Primary,False,False,10,Conflict,44,74,True,True,French,19.241198242402806,Bachelor's Degree,17,True,False,True,True
23,Female,False,4,Good,0.5957880774889688,Fulfulde,Widowed,Medium,Secondary,False,False,11,Stable,16,77,False,False,French,23.698865301075546,Master's Degree,19,False,False,True,True
15,Female,False,3,Average,0.6788836770176202,Fulfulde,Divorced,Low,None,False,False,5,Stable,20,76,False,False,French,15.434745388177003,PhD,26,False,False,False,True
15,Female,False,4,Excellent,0.697691816562085,Local Dialects,Widowed,Medium,Primary,True,True,3,Stable,17,51,False,True,English,6.461105410161108,Master's Degree,29,False,True,True,False
23,Female,False,2,Good,0.8426564093535047,Local Dialects,Single,Low,Primary,False,False,12,Conflict,30,77,True,False,French,20.922823985607515,Bachelor's Degree,15,False,True,False,True
19,Male,False,3,Excellent,0.46459544229982674,Pidgin,Divorced,Medium,Secondary,True,False,2,Stable,24,41,False,False,French,17.303327718225116,Bachelor's Degree,20,True,False,False,False
19,Male,False,3,Excellent,0.9271627279844521,French,Single,Low,Primary,False,False,11,Stable,34,51,True,False,French,8.683734119792085,Bachelor's Degree,13,True,False,False,False
22,Male,False,2,Excellent,0.9836825629183065,Pidgin,Divorced,Low,Primary,False,False,4,Conflict,15,57,True,False,English,20.676374444321443,Bachelor's Degree,25,True,False,False,False
13,Female,False,4,Average,0.7270852618420046,Fulfulde,Married,Medium,None,True,False,13,Stable,28,21,False,False,English,11.78719568241815,Bachelor's Degree,19,False,False,False,True
17,Female,False,0,Good,0.8621446641321715,Pidgin,Single,Medium,None,True,True,8,Stable,27,52,False,False,English,17.69568034003824,Bachelor's Degree,2,False,True,True,True
21,Female,False,0,Average,0.9292906269486236,English,Single,Low,Primary,False,False,7,Stable,13,57,False,True,English,5.627670875910185,Master's Degree,25,False,False,False,True
13,Female,False,1,Poor,0.6469991093856584,French,Widowed,Low,Primary,False,True,6,Stable,47,28,False,True,English,1.6139844840831028,Bachelor's Degree,20,False,True,True,False
19,Female,False,1,Good,0.9874769251927205,Local Dialects,Widowed,Medium,Tertiary,False,True,6,Stable,24,35,False,True,English,8.633409873830228,Bachelor's Degree,1,True,False,False,False
16,Male,False,0,Average,0.4787682158305036,Fulfulde,Single,High,Secondary,False,False,12,Stable,43,72,False,False,English,11.259738391176166,Bachelor's Degree,0,False,True,True,True
15,Female,False,2,Excellent,0.7689079074925678,Pidgin,Divorced,Medium,None,False,False,12,Stable,15,39,True,True,French,19.237851471366167,Master's Degree,29,True,False,True,False
19,Female,True,0,Excellent,0.9018614357829672,Fulfulde,Married,Medium,None,True,True,2,Conflict,8,23,False,False,English,21.168028482635485,Bachelor's Degree,19,True,False,False,True
20,Female,True,1,Average,0.6982488209073718,Fulfulde,Married,Medium,None,False,False,9,Stable,48,70,False,True,French,14.625026204626453,Diploma,0,True,True,False,True
12,Female,False,0,Excellent,0.8827063937907687,Local Dialects,Married,High,Primary,False,False,2,Stable,32,59,False,True,French,27.29384039581001,Bachelor's Degree,0,False,True,True,False
22,Female,False,1,Poor,0.40674676872035587,Fulfulde,Married,Medium,Secondary,False,False,11,Conflict,42,77,False,False,English,19.889726870824365,Master's Degree,26,False,True,False,True
20,Male,False,3,Poor,0.7651479874214979,English,Married,Low,Primary,False,False,12,Conflict,8,36,False,False,English,11.61200171628685,Bachelor's Degree,25,True,True,False,False
20,Female,False,4,Average,0.6315119879207574,French,Widowed,High,None,False,False,11,Conflict,32,34,True,False,French,29.818310583335197,PhD,15,False,True,False,True
14,Female,True,2,Excellent,0.5842946606063707,French,Single,Medium,Primary,True,False,12,Stable,40,39,False,False,English,21.53394588339379,Master's Degree,21,False,False,True,False
23,Male,False,3,Good,0.64318432629699,Local Dialects,Divorced,Medium,Secondary,True,False,7,Stable,42,64,False,False,French,27.430422591849872,Bachelor's Degree,1,True,False,True,False
24,Female,False,2,Average,0.5692770686819858,English,Married,Medium,Primary,True,False,6,Stable,44,21,True,False,French,21.47236894186579,Bachelor's Degree,9,False,True,False,True
12,Female,False,3,Average,0.7904721372311572,Pidgin,Widowed,Medium,None,False,False,5,Stable,12,21,False,False,French,19.059882162228583,Master's Degree,12,False,False,True,False
13,Male,False,0,Poor,0.9704368220285684,English,Divorced,Low,Tertiary,True,True,4,Conflict,24,76,False,False,English,11.598450954031346,Bachelor's Degree,6,False,True,True,False
22,Male,False,0,Excellent,0.8784478669551091,French,Widowed,Medium,None,False,True,10,Stable,37,66,False,False,French,27.893632526162325,Diploma,4,True,True,False,False
17,Female,False,0,Poor,0.7722639497198984,Fulfulde,Married,Medium,Secondary,False,True,3,Conflict,9,29,False,False,French,6.7017306524001965,Bachelor's Degree,21,True,True,False,False
13,Female,False,0,Poor,0.6358195108596214,Pidgin,Married,Low,None,True,False,11,Stable,25,26,False,True,English,15.214128881983793,Bachelor's Degree,21,False,True,True,False
12,Male,False,0,Average,0.4140625562710926,Pidgin,Widowed,Low,Primary,False,False,2,Stable,30,70,False,False,English,29.0331674054809,Bachelor's Degree,27,True,True,False,True
23,Female,True,0,Excellent,0.6556713196631869,French,Widowed,Low,Primary,False,True,4,Stable,42,44,False,False,French,16.231270680663894,Bachelor's Degree,10,False,False,False,False
21,Female,False,0,Average,0.8244365884366616,Fulfulde,Widowed,Low,Primary,True,False,8,Stable,43,43,False,True,English,14.55813186187982,PhD,9,True,True,False,False
20,Female,True,3,Excellent,0.5524510116750483,Local Dialects,Single,Low,Tertiary,False,False,5,Stable,10,37,False,False,English,9.616376518281456,Master's Degree,4,False,True,True,True
22,Female,False,1,Average,0.6787630031744047,English,Single,Low,Primary,True,False,2,Stable,42,20,False,True,French,13.243136792273038,Bachelor's Degree,2,False,True,True,True
20,Male,False,4,Average,0.729034642932292,English,Married,Low,Secondary,False,False,5,Stable,17,74,False,False,French,5.760033997413419,PhD,6,False,True,False,False
21,Female,False,4,Good,0.8354291797014992,French,Widowed,Low,Primary,False,False,2,Conflict,43,27,True,False,French,6.534798571261034,Bachelor's Degree,5,True,True,False,False
17,Female,False,3,Average,0.7463631412107942,French,Widowed,Low,Tertiary,True,False,5,Conflict,22,50,False,False,English,13.480248114566361,Bachelor's Degree,28,True,False,False,True
15,Female,False,0,Average,0.6560850449530722,Pidgin,Widowed,Low,Primary,False,True,12,Stable,31,26,False,False,English,22.757683189475152,Bachelor's Degree,16,True,True,True,True
21,Female,False,4,Poor,0.8900180646697633,Pidgin,Divorced,Low,None,False,False,12,Stable,29,46,False,True,English,15.55580206405894,Master's Degree,29,False,False,True,True
12,Female,False,1,Poor,0.845971927294008,English,Single,High,Tertiary,True,True,4,Stable,19,73,False,False,English,23.569125947792365,Bachelor's Degree,19,False,False,True,False
23,Female,True,4,Excellent,0.477823303474584,English,Widowed,Medium,Secondary,False,True,9,Stable,5,56,False,False,French,17.87492300291013,Master's Degree,21,True,True,False,True
23,Male,False,0,Excellent,0.7658846049864425,English,Single,Low,Primary,True,True,13,Stable,33,77,False,False,French,15.981556949462348,Diploma,16,True,True,True,True
24,Female,False,4,Poor,0.6037155086820576,Local Dialects,Single,Low,Secondary,False,False,5,Stable,41,74,False,False,French,22.29136803599234,Bachelor's Degree,25,True,True,True,True
24,Female,True,3,Average,0.4874579322371362,Local Dialects,Widowed,Low,Primary,True,False,2,Stable,42,31,False,False,French,22.582497639262282,Bachelor's Degree,12,False,False,False,True
13,Male,False,3,Poor,0.634636661717875,English,Divorced,Low,Primary,True,True,5,Stable,16,67,False,True,French,13.00897367234669,Master's Degree,3,False,True,False,False
14,Male,False,3,Poor,0.7302575040621597,Pidgin,Married,Low,Primary,True,False,6,Stable,31,41,False,False,English,28.060193122973477,Master's Degree,25,True,True,False,True
19,Male,False,0,Excellent,0.919931309113889,English,Single,High,Tertiary,True,True,5,Stable,16,32,False,False,English,24.534039424002806,Bachelor's Degree,24,True,True,False,False
23,Female,False,4,Excellent,0.7984752715769003,French,Married,Low,None,False,True,9,Stable,18,31,False,True,English,13.512855139209321,Bachelor's Degree,9,False,False,True,False
21,Male,True,1,Poor,0.6815785963464394,Pidgin,Married,Low,Primary,False,False,8,Stable,5,45,False,True,English,15.985965532978954,Master's Degree,0,False,True,True,True
20,Male,False,0,Good,0.9299780234221964,Local Dialects,Single,Low,None,False,False,11,Stable,40,36,True,False,English,2.4836290868412028,Master's Degree,23,False,False,False,True
24,Male,True,3,Excellent,0.5053640267775509,French,Single,Low,Primary,True,True,6,Stable,26,78,False,False,French,14.242741418572928,Bachelor's Degree,14,True,False,False,False
13,Male,False,3,Good,0.6679733788315483,Pidgin,Widowed,Medium,Primary,False,True,7,Stable,16,49,True,True,English,6.978581547044424,Bachelor's Degree,28,False,True,False,False
19,Female,True,2,Poor,0.6272777820205496,Fulfulde,Married,High,None,False,False,8,Stable,30,69,False,False,French,1.7642002952021294,Master's Degree,10,True,True,True,True
13,Female,True,0,Excellent,0.9687877107122032,Fulfulde,Widowed,Low,None,True,False,7,Stable,27,25,False,True,French,2.793993747883536,Master's Degree,4,False,False,False,True
19,Female,False,0,Average,0.5102790329653166,Pidgin,Single,Low,Tertiary,False,False,6,Stable,40,26,False,True,French,22.4325395642553,Master's Degree,17,False,False,False,True
24,Male,False,3,Good,0.7821205777203113,Fulfulde,Single,Low,Secondary,True,False,7,Stable,26,61,False,False,English,15.055102669411221,Bachelor's Degree,12,False,True,True,False
19,Female,False,3,Average,0.5895345316232098,Local Dialects,Single,Low,Secondary,True,False,6,Conflict,12,43,False,True,French,18.690009115485044,Bachelor's Degree,5,False,False,True,True
20,Female,True,1,Average,0.44406860208109034,Fulfulde,Married,Low,Primary,False,False,10,Stable,16,52,False,False,French,26.410842299238073,Master's Degree,14,False,False,True,True
15,Male,False,3,Excellent,0.6744675850350885,Fulfulde,Single,Medium,Primary,False,False,12,Stable,19,38,False,False,French,5.43094227144749,Master's Degree,0,False,False,False,True
16,Female,False,2,Excellent,0.5418072921171452,Pidgin,Single,Medium,Secondary,True,False,13,Stable,46,22,False,False,English,24.878360562201777,Master's Degree,16,False,True,True,False
19,Male,False,4,Good,0.8279927148235705,Local Dialects,Divorced,Low,None,False,False,8,Stable,28,67,True,True,French,6.873207384773374,Bachelor's Degree,12,False,True,True,True
19,Female,False,0,Poor,0.47103254471855494,Local Dialects,Widowed,Low,Primary,True,True,4,Conflict,33,34,True,False,English,14.847825600458252,Bachelor's Degree,2,True,True,True,True
21,Male,False,0,Good,0.7888495797644584,Local Dialects,Single,Low,Primary,False,False,5,Stable,41,73,False,True,English,9.083997637260822,Bachelor's Degree,21,False,True,False,True
18,Female,False,0,Excellent,0.6622670739376783,English,Single,Medium,None,False,False,10,Stable,28,42,False,True,French,17.503753840174646,Bachelor's Degree,28,False,False,False,True
15,Female,False,3,Poor,0.9871602474235595,French,Divorced,Low,None,True,False,9,Conflict,15,61,False,False,French,8.445477989481246,Bachelor's Degree,20,False,True,False,False
18,Male,False,2,Poor,0.6927527153332538,Pidgin,Single,Medium,None,True,True,9,Conflict,35,79,False,False,English,27.12826774656759,Bachelor's Degree,8,False,True,False,True
24,Male,False,4,Excellent,0.6945618426136135,Local Dialects,Divorced,Low,Primary,True,False,12,Stable,15,29,False,False,French,25.37546013260744,Bachelor's Degree,6,False,True,True,True
24,Female,False,3,Excellent,0.44311204120895814,English,Single,Low,Secondary,True,True,13,Conflict,42,58,False,True,English,15.42308884808159,Master's Degree,4,False,False,True,True
18,Male,False,2,Poor,0.5276959710900262,French,Married,Low,None,False,False,5,Conflict,36,30,False,False,English,2.6547454835946604,Master's Degree,26,True,False,True,True
14,Male,True,0,Average,0.7131027266186745,Pidgin,Divorced,Low,Primary,False,True,12,Stable,19,31,False,False,English,29.934500185139918,Master's Degree,2,False,False,True,True
22,Male,False,3,Average,0.44058405948764773,Local Dialects,Divorced,Low,Primary,False,False,5,Conflict,15,60,False,False,French,21.343203135776882,Master's Degree,20,False,True,False,True
24,Female,False,3,Good,0.5174167578014501,Fulfulde,Divorced,Low,Primary,True,True,4,Stable,11,47,True,True,English,28.738909546509724,Master's Degree,21,False,False,False,True
12,Male,False,3,Good,0.741536536503558,French,Widowed,Low,None,False,False,8,Stable,43,27,True,False,English,24.26954129015002,Bachelor's Degree,11,True,False,False,True
15,Female,False,2,Excellent,0.8333924583276209,French,Married,Medium,None,False,False,13,Stable,23,26,False,True,French,27.568466063278326,Bachelor's Degree,26,False,True,False,False
16,Male,False,3,Average,0.9008550261346167,Pidgin,Widowed,Low,Primary,False,True,9,Conflict,25,37,False,False,English,23.92838171230247,Master's Degree,5,False,True,True,True
13,Male,False,3,Average,0.8847549474171434,Pidgin,Divorced,Low,None,False,False,14,Stable,34,57,True,False,English,19.1644378485902,Bachelor's Degree,13,True,True,True,True
19,Female,False,0,Excellent,0.9099667096363434,English,Single,Low,None,False,False,7,Stable,6,46,False,False,French,29.36637804767255,Master's Degree,25,False,False,False,True
13,Female,False,0,Excellent,0.453953970558555,French,Married,Low,None,False,False,3,Stable,6,31,False,True,English,26.133173887122055,Bachelor's Degree,26,False,True,False,True
17,Female,False,0,Average,0.8264790643967032,English,Single,Medium,None,True,False,13,Stable,39,67,False,False,English,13.403412317634196,Diploma,11,True,True,False,False
19,Male,False,3,Good,0.7471905036950783,Local Dialects,Married,Low,None,True,True,3,Stable,12,59,True,True,English,23.87500380988908,Bachelor's Degree,18,False,True,False,True
13,Female,False,2,Excellent,0.8313199835509708,Local Dialects,Widowed,Medium,Tertiary,True,True,4,Stable,20,31,False,False,English,23.11850011733049,Bachelor's Degree,22,True,False,False,False
23,Male,False,0,Good,0.5807413539302202,English,Single,Medium,None,True,False,14,Stable,39,56,True,True,French,19.06338492195118,Bachelor's Degree,12,False,False,False,False
18,Male,False,4,Poor,0.9113016423727373,Pidgin,Married,Low,Primary,False,False,5,Conflict,16,25,False,True,French,5.957273486639336,Master's Degree,18,False,True,True,True
24,Female,False,0,Excellent,0.4568486208990697,Local Dialects,Widowed,Low,Primary,False,True,13,Stable,33,79,False,True,English,5.065174964712033,PhD,28,True,False,True,True
23,Male,False,1,Poor,0.6280699867904006,Pidgin,Married,Low,Tertiary,False,False,2,Stable,32,37,False,True,French,20.29426939545881,Bachelor's Degree,14,False,False,True,True
24,Female,False,0,Excellent,0.7356367422042493,Fulfulde,Divorced,Low,Secondary,False,True,8,Stable,15,39,False,False,French,15.301889443689744,Bachelor's Degree,4,False,False,False,True
13,Female,False,1,Excellent,0.4720668427519922,Pidgin,Widowed,Low,Primary,False,False,5,Stable,13,23,False,False,French,2.829194973211112,Bachelor's Degree,0,False,False,True,False
12,Male,True,3,Average,0.739878680566826,Fulfulde,Divorced,Low,Secondary,False,False,11,Stable,43,73,False,False,French,16.600797516999314,PhD,13,False,False,False,True
16,Female,False,1,Excellent,0.8877066478947542,English,Married,Medium,Primary,False,False,2,Conflict,15,21,False,False,English,27.13975160190155,Bachelor's Degree,9,True,True,False,True
12,Male,True,3,Poor,0.5193723533537791,Pidgin,Married,Low,Primary,False,False,9,Conflict,40,24,False,True,French,2.686060524489488,Master's Degree,2,False,True,True,True
21,Male,False,3,Average,0.5743455001403709,Fulfulde,Single,Low,Primary,False,False,7,Stable,25,22,False,True,English,6.991943016039356,Master's Degree,29,False,False,False,True
17,Female,False,4,Average,0.47523956215662505,Pidgin,Divorced,Medium,Primary,True,False,9,Conflict,11,62,True,False,French,19.83834991955153,PhD,13,True,True,False,True
12,Male,False,4,Poor,0.8363242923390108,Pidgin,Widowed,Low,Secondary,False,False,6,Conflict,36,54,False,False,English,22.37162625579068,Master's Degree,3,False,False,False,True
14,Male,False,3,Poor,0.5234668545613752,Fulfulde,Married,Medium,None,False,False,6,Stable,15,47,False,False,French,14.712397204301585,Bachelor's Degree,3,True,False,True,False
16,Female,False,1,Good,0.5834647796798866,Pidgin,Divorced,Low,Primary,True,True,7,Stable,18,21,False,False,English,14.145386150712056,Bachelor's Degree,17,False,False,False,True
15,Male,False,1,Good,0.45831333383874584,Local Dialects,Married,Medium,None,False,False,2,Stable,12,29,False,False,French,8.34583974179041,Bachelor's Degree,28,True,False,True,True
20,Female,False,0,Good,0.421223305343741,Local Dialects,Widowed,Low,Secondary,True,True,4,Conflict,41,68,False,False,English,3.1697074884237013,Bachelor's Degree,14,False,False,False,True
13,Female,False,3,Good,0.7173862423339916,Pidgin,Single,Medium,Tertiary,True,True,4,Conflict,46,49,False,False,French,1.2639308108237886,Master's Degree,26,True,False,False,True
19,Male,False,0,Excellent,0.8828899924914694,Fulfulde,Widowed,Low,Secondary,False,True,9,Conflict,37,53,False,True,English,24.94104256502176,Bachelor's Degree,13,True,True,True,True
22,Male,False,0,Poor,0.43370226941631984,French,Divorced,Low,Secondary,False,False,11,Stable,30,32,False,True,French,18.14553951807622,Diploma,19,False,True,True,True
22,Male,True,1,Average,0.755126451711507,Fulfulde,Widowed,Low,Primary,False,False,11,Stable,20,60,False,False,English,8.811295548269849,Diploma,2,True,False,False,True
14,Male,False,2,Good,0.62040754178094,French,Widowed,Low,Primary,True,False,11,Stable,35,50,False,False,French,8.224744385449878,Bachelor's Degree,5,True,True,False,False
22,Male,False,0,Excellent,0.40394882411639266,Local Dialects,Married,High,None,False,False,7,Conflict,36,66,False,True,English,18.375907042372592,Master's Degree,14,False,True,False,True
24,Male,False,4,Poor,0.842441795263514,Pidgin,Married,Low,Secondary,False,False,13,Stable,31,62,False,False,English,22.948184806617938,Bachelor's Degree,2,True,False,True,True
16,Male,True,0,Excellent,0.9531062264184473,Fulfulde,Widowed,Low,None,False,False,2,Conflict,29,40,False,False,English,17.96712611859081,Bachelor's Degree,8,False,True,True,True
20,Male,False,4,Excellent,0.740894635481447,Pidgin,Divorced,Medium,Primary,False,False,2,Stable,42,42,False,False,English,10.592343601231057,Bachelor's Degree,25,False,False,False,True
16,Male,False,3,Excellent,0.7354763865469696,Local Dialects,Married,Low,Tertiary,True,True,4,Conflict,18,20,False,True,French,5.195982120052793,Diploma,5,False,False,True,False
13,Female,True,0,Average,0.4519630482912622,Pidgin,Married,Medium,Primary,False,False,5,Stable,48,45,True,False,French,1.7852845244975688,PhD,18,False,False,False,True
20,Female,False,3,Excellent,0.7596398841171352,Local Dialects,Married,Medium,Primary,False,False,7,Conflict,23,33,False,False,French,3.94208135021766,Master's Degree,27,False,True,True,True
24,Female,False,1,Average,0.615887523536146,French,Married,Low,None,True,True,3,Conflict,19,77,True,False,French,11.264789997257468,Bachelor's Degree,9,False,False,True,False
23,Female,True,4,Excellent,0.950601103544833,French,Single,Low,Tertiary,True,True,7,Stable,6,24,True,True,English,21.34316293491732,Diploma,22,True,False,False,False
17,Male,False,2,Good,0.48009306281363545,English,Married,Low,Tertiary,False,True,10,Stable,16,44,False,True,French,17.3826436778209,Bachelor's Degree,22,True,False,True,True
19,Male,False,3,Excellent,0.4143698203342559,English,Married,Low,Secondary,False,False,4,Stable,47,40,False,True,French,19.36097245339444,Bachelor's Degree,15,True,True,False,True
23,Female,False,0,Average,0.598103357939708,Pidgin,Divorced,Medium,Primary,False,False,8,Stable,36,40,False,True,French,4.413319344551522,Bachelor's Degree,18,False,True,False,True
